2.09752
3.04781
2.63402
2.61839
2.85931
2.15770
2.62200
2.08775
3.03216
2.65405
2.59826
2.86338
2.12259
2.59300
2.06584
3.01751
2.57823
2.00306
2.58098
2.86976
2.12817
2.59428
2.04555
3.04531
2.54517
2.59021
2.88424
2.09590
2.59544
2.06356
3.08130
2.59566
1.98166
2.58115
2.85072
2.11870
2.06185
3.02712
2.56147
2.56365
2.89494
2.09345
2.58942
2.08479
3.00397
2.51077
1.99690
2.53791
2.86747
2.11951
2.59797
2.10409
3.03846
2.52398
2.54109
2.90834
2.09835
2.58831
2.06571
3.04109
2.52565
2.49953
2.94606
2.10734
2.58040
2.04739
2.95981
2.55715
2.55460
2.90696
2.10512
2.64194
2.04900
2.95448
2.51701
2.50470
2.87243
2.11774
2.11195
2.96050
2.53812
2.52156
2.86041
2.07570
2.61521
2.12093
2.98408
2.50999
2.09331
2.49061
2.90855
2.08355
2.06768
2.94508
2.54318
2.50899
2.89627
2.15138
2.59102
2.07755
2.98121
2.59790
2.10794
2.45777
2.86153
2.09193
2.56873
2.12677
2.91880
2.54633
2.46715
2.86598
2.12374
2.60626
2.13407
2.96601
2.55675
2.46754
2.88165
2.12916
2.60537
2.10513
2.98061
2.48349
2.50288
2.82797
2.15331
2.59317
2.13362
2.88787
2.57462
2.46853
2.83107
2.13829
2.62474
2.12753
2.91325
2.55918
2.49753
2.85589
2.10058
2.63734
2.13105
2.91182
2.49903
2.45581
2.85625
2.11428
2.59898
2.19653
2.87005
2.57246
2.47174
2.80963
2.10015
2.61097
2.09527
2.85594
2.52000
2.46916
2.85694
2.14093
2.63902
2.14925
2.89098
2.52643
2.42866
2.83957
2.14815
2.64154
2.16280
2.90183
2.45698
2.44413
2.84288
2.13549
2.63148
2.13465
2.82083
2.53852
2.29243
2.43236
2.78058
2.10415
2.61900
2.13653
2.87604
2.52807
2.44386
2.81388
2.10533
2.63065
2.18274
2.88363
2.56081
2.44687
2.84264
2.14496
2.61910
2.12658
2.89339
2.52621
2.40831
2.89741
2.14884
2.63545
2.13900
2.86894
2.57147
2.23841
2.44956
2.85297
2.12940
2.65771
2.11406
2.89153
2.53889
2.23547
2.41435
2.85226
2.16729
2.13423
2.91212
2.55200
2.44260
2.15785
2.66322
